customer_id,signup_date,last_activity_date,age,gender,country,plan,monthly_price,contract_type,payment_method,avg_watch_minutes_per_day,sessions_per_week,devices,fav_genre,num_profiles,watched_in_last_30_days,hours_last_30_days,num_support_tickets,num_complaints,acq_channel,first_campaign,internet_speed_mbps,app_crash_rate_per_week,tenure_days,tenure_months,rfm_recency_days,frequency_per_month,avg_monthly_spend,total_revenue_to_date,churn
CUST101679,2024-08-27,2024-12-25,22,Female,India,Free Trial,0.0,Monthly,ApplePay,48.1,6.9,Mobile,Kids,2,1,8.4,1,1,Organic,Launch2020,0.5,0.11,462,15.4,342,30.0,0.0,0.0,Yes
CUST101680,2020-12-02,2022-05-18,55,Male,India,Standard,499.0,Monthly,ApplePay,35.8,9.7,Mobile,Documentary,2,0,0.0,0,0,Organic,Launch2020,59.1,0.011,1826,60.9,1294,42.1,499.0,30372.47,Yes
CUST101681,2021-06-10,2021-06-17,65,Other,UK,Standard,499.0,Yearly,UPI,51.2,9.1,Smart TV,Action,1,0,0.0,1,0,Search Ads,SummerSale2023,66.8,0.284,1636,54.5,1629,39.5,499.0,27212.13,Yes
CUST101682,2024-08-15,2025-09-03,40,Female,USA,Basic,199.0,Monthly,NetBanking,13.5,2.9,Mobile,Romance,2,0,0.0,0,0,Search Ads,Launch2020,43.7,0.163,474,15.8,90,12.6,199.0,3144.2,Yes
CUST101683,2022-09-13,2024-07-14,28,Female,UK,Premium,799.0,Yearly,GooglePay,64.2,5.0,Web,Comedy,1,1,11.3,0,0,Organic,Direct,20.2,0.226,1176,39.2,506,21.7,799.0,31320.8,No
CUST101684,2024-07-09,2025-02-04,36,Male,Mexico,Premium,799.0,Yearly,GooglePay,31.9,7.2,Mobile,Action,1,1,8.0,0,0,Referral,Launch2020,43.7,0.076,511,17.0,301,31.3,799.0,13609.63,No
CUST101685,2021-08-27,2022-07-16,56,Female,Philippines,Premium,799.0,Monthly,Paypal,38.5,6.3,Smart TV,Sci-Fi,1,0,0.0,0,0,Organic,Festive2021,46.3,0.059,1558,51.9,1235,27.4,799.0,41494.73,No
CUST101686,2024-03-08,2025-04-30,25,Female,India,Premium,799.0,Monthly,UPI,28.7,7.7,Smart TV,Romance,1,1,10.2,0,0,Organic,Festive2021,15.5,0.201,634,21.1,216,33.5,799.0,16885.53,No
CUST101687,2024-11-17,2025-11-22,68,Female,USA,Standard,499.0,Monthly,GooglePay,47.1,7.6,Mobile,Action,1,1,3.4,1,1,Referral,RetentionPush2024,73.8,0.11,380,12.7,10,33.0,499.0,6320.67,No
CUST101688,2021-11-24,2022-03-13,70,Female,UK,Standard,499.0,Monthly,Paypal,56.1,9.4,Web,Documentary,2,1,1.4,0,0,Search Ads,Launch2020,84.2,0.086,1469,49.0,1360,40.8,499.0,24434.37,No
CUST101689,2024-07-05,2024-12-10,74,Female,Philippines,Basic,199.0,Yearly,Card,15.2,6.9,Tablet,Action,2,1,8.9,1,0,Organic,RetentionPush2024,55.6,0.048,515,17.2,357,30.0,199.0,3416.17,No
CUST101690,2020-08-23,2021-11-02,24,Male,South Africa,Premium,799.0,Quarterly,NetBanking,33.6,7.2,Smart TV,Drama,1,1,26.7,0,0,Search Ads,RetentionPush2024,0.7,0.104,1927,64.2,1491,31.3,799.0,51322.43,No
CUST101691,2022-08-17,2024-06-14,30,Female,India,Basic,199.0,Monthly,Paypal,38.4,2.7,Mobile,Comedy,2,1,64.5,0,0,Organic,Launch2020,40.8,0.544,1203,40.1,536,11.7,199.0,7979.9,No
CUST101692,2020-06-03,2022-01-23,67,Male,Germany,Premium,799.0,Quarterly,ApplePay,43.7,5.2,Web,Horror,1,1,18.5,0,0,Paid Social,Festive2021,44.3,0.023,2008,66.9,1409,22.6,799.0,53479.73,No
CUST101693,2020-10-15,2021-07-01,17,Male,USA,Standard,499.0,Yearly,ApplePay,29.2,5.3,Smart TV,Action,4,1,3.0,1,1,Referral,NewSeries2022,90.4,0.035,1874,62.5,1615,23.0,499.0,31170.87,No
CUST101694,2024-03-24,2024-12-16,40,Male,India,Standard,499.0,Monthly,Card,26.4,5.7,Smart TV,Documentary,4,1,11.9,0,0,Paid Social,NewSeries2022,44.6,0.186,618,20.6,351,24.8,499.0,10279.4,No
CUST101695,2021-04-07,2022-10-07,28,Male,India,Free Trial,0.0,Quarterly,UPI,52.7,5.9,Tablet,Drama,1,1,3.3,0,0,Affiliate,NewSeries2022,0.5,0.055,1700,56.7,1152,25.6,0.0,0.0,No
CUST101696,2024-10-27,2025-11-30,49,Male,USA,Basic,199.0,Quarterly,Paypal,45.2,8.8,Smart TV,Action,2,1,10.3,0,0,Organic,RetentionPush2024,26.6,0.41,401,13.4,2,38.2,199.0,2659.97,Yes
CUST101697,2023-10-17,2025-05-17,66,Male,USA,Premium,799.0,Monthly,Card,39.3,12.3,Mobile,Sci-Fi,3,1,7.9,0,0,Affiliate,NewSeries2022,35.1,0.38,777,25.9,199,53.4,799.0,20694.1,No
CUST101698,2024-01-23,2025-01-31,73,Other,India,Basic,199.0,Monthly,ApplePay,60.0,3.0,Mobile,Comedy,1,1,5.8,0,0,Paid Social,Direct,52.5,0.109,679,22.6,305,13.0,199.0,4504.03,No
CUST101699,2023-10-13,2025-06-30,49,Female,Australia,Basic,199.0,Quarterly,ApplePay,8.2,6.4,Mobile,Comedy,1,1,12.3,0,0,Organic,SummerSale2023,39.3,0.228,781,26.0,155,27.8,199.0,5180.63,Yes
CUST101700,2022-03-24,2022-12-31,50,Other,India,Standard,499.0,Monthly,ApplePay,51.0,4.4,Smart TV,Drama,1,1,23.4,0,0,Organic,SummerSale2023,30.7,0.299,1349,45.0,1067,19.1,499.0,22438.37,No
CUST101701,2024-09-28,2025-11-30,53,Male,UK,Basic,199.0,Monthly,NetBanking,42.5,3.0,Mobile,Drama,1,0,0.0,0,0,Organic,Direct,0.5,0.08,430,14.3,2,13.0,199.0,2852.33,No
CUST101702,2024-07-05,2025-08-15,18,Male,India,Premium,799.0,Quarterly,NetBanking,5.9,5.4,Mobile,Documentary,3,0,0.0,1,1,Search Ads,RetentionPush2024,22.5,0.077,515,17.2,109,23.5,799.0,13716.17,No
CUST101703,2023-02-15,2023-09-11,57,Female,India,Standard,499.0,Quarterly,ApplePay,58.3,3.8,Tablet,Kids,3,1,7.3,0,0,Organic,Festive2021,32.1,0.001,1021,34.0,813,16.5,499.0,16982.63,No
CUST101704,2022-01-19,2023-03-18,71,Male,USA,Basic,199.0,Monthly,GooglePay,46.8,7.7,Mobile,Kids,3,1,3.4,0,0,Organic,Launch2020,35.4,0.054,1413,47.1,990,33.5,199.0,9372.9,Yes
CUST101705,2020-07-03,2022-01-19,74,Male,India,Basic,199.0,Monthly,UPI,49.5,6.5,Mobile,Documentary,1,0,0.0,1,0,Search Ads,RetentionPush2024,80.5,0.229,1978,65.9,1413,28.2,199.0,13120.73,Yes
CUST101706,2024-06-07,2025-11-30,21,Female,UK,Premium,799.0,Monthly,NetBanking,28.9,6.1,Mobile,Action,1,1,0.3,2,0,Paid Social,NewSeries2022,56.7,0.117,543,18.1,2,26.5,799.0,14461.9,Yes
CUST101707,2022-03-19,2023-07-26,70,Male,India,Premium,799.0,Monthly,Paypal,50.3,7.9,Mobile,Drama,1,1,8.7,0,0,Paid Social,Launch2020,17.5,0.199,1354,45.1,860,34.3,799.0,36061.53,No
CUST101708,2020-01-29,2020-07-30,63,Female,UK,Standard,499.0,Monthly,NetBanking,20.4,2.7,Mobile,Horror,3,1,15.3,0,0,Organic,Direct,54.7,0.051,2134,71.1,1951,11.7,499.0,35495.53,Yes
CUST101709,2021-06-25,2022-07-09,64,Female,India,Standard,499.0,Monthly,Paypal,8.1,4.0,Tablet,Documentary,2,1,5.5,1,0,Paid Social,Festive2021,8.4,0.188,1621,54.0,1242,17.4,499.0,26962.63,No
CUST101710,2023-01-03,2024-07-28,34,Male,Australia,Premium,799.0,Monthly,NetBanking,34.7,8.1,Web,Drama,4,1,16.5,0,0,Organic,NewSeries2022,11.4,0.056,1064,35.5,492,35.2,799.0,28337.87,No
CUST101711,2020-09-10,2022-04-01,18,Male,Germany,Premium,799.0,Monthly,ApplePay,48.5,3.9,Mobile,Drama,3,1,16.7,0,0,Paid Social,Direct,22.6,0.245,1909,63.6,1341,16.9,799.0,50843.03,No
CUST101712,2022-07-20,2023-11-27,33,Female,India,Basic,199.0,Monthly,Paypal,55.3,0.9,Smart TV,Documentary,1,1,49.7,0,0,Paid Social,SummerSale2023,37.9,0.034,1231,41.0,736,3.9,199.0,8165.63,Yes
CUST101713,2022-01-24,2022-10-10,54,Male,USA,Premium,799.0,Monthly,UPI,38.0,11.8,Smart TV,Comedy,1,1,9.5,0,0,Referral,SummerSale2023,58.2,0.068,1408,46.9,1149,51.3,799.0,37499.73,No
CUST101714,2023-10-09,2024-08-18,24,Male,India,Premium,799.0,Monthly,NetBanking,36.5,8.0,Mobile,Sci-Fi,1,1,6.2,0,0,Email,RetentionPush2024,51.5,0.046,785,26.2,471,34.8,799.0,20907.17,Yes
CUST101715,2024-03-13,2025-10-25,67,Other,UK,Premium,799.0,Monthly,NetBanking,55.3,10.0,Mobile,Action,2,1,12.2,0,0,Email,Festive2021,55.2,0.005,629,21.0,38,43.4,799.0,16752.37,No
CUST101716,2023-10-08,2024-09-24,27,Male,India,Premium,799.0,Yearly,ApplePay,28.3,4.8,Gaming Console,Sci-Fi,3,1,11.8,0,0,Paid Social,RetentionPush2024,67.3,0.486,786,26.2,434,20.9,799.0,20933.8,No
CUST101717,2021-06-20,2022-08-01,20,Female,UK,Free Trial,0.0,Monthly,Paypal,23.8,2.9,Web,Romance,1,1,52.4,0,0,Referral,Direct,62.1,0.016,1626,54.2,1219,12.6,0.0,0.0,Yes
CUST101718,2023-04-12,2023-08-31,18,Other,UK,Basic,199.0,Quarterly,GooglePay,67.4,7.9,Mobile,Horror,3,1,14.8,0,0,Paid Social,Festive2021,27.2,0.107,965,32.2,824,34.3,199.0,6401.17,Yes
CUST101719,2022-02-19,2023-12-26,26,Male,Philippines,Free Trial,0.0,Yearly,ApplePay,29.4,3.7,Smart TV,Action,1,1,4.4,0,0,Organic,RetentionPush2024,23.2,0.087,1382,46.1,707,16.1,0.0,0.0,Yes
CUST101720,2024-08-11,2024-12-10,72,Male,UK,Standard,499.0,Monthly,Paypal,53.3,10.1,Smart TV,Drama,1,1,2.5,0,0,Search Ads,Launch2020,56.9,0.04,478,15.9,357,43.9,499.0,7950.73,No
CUST101721,2023-07-31,2024-03-22,45,Male,UK,Premium,799.0,Yearly,NetBanking,62.2,7.7,Mobile,Romance,2,0,0.0,0,0,Paid Social,RetentionPush2024,68.1,0.118,855,28.5,620,33.5,799.0,22771.5,No
CUST101722,2022-01-30,2023-05-02,19,Male,USA,Basic,199.0,Monthly,NetBanking,39.2,7.6,Mobile,Action,1,1,2.4,0,0,Search Ads,Launch2020,54.5,0.14,1402,46.7,945,33.0,199.0,9299.93,No
CUST101723,2020-08-09,2021-01-21,20,Male,Philippines,Standard,499.0,Monthly,NetBanking,40.3,7.6,Mobile,Sci-Fi,1,0,0.0,0,0,Paid Social,Festive2021,64.3,0.062,1941,64.7,1776,33.0,499.0,32285.3,No
CUST101724,2023-10-14,2024-01-24,16,Female,Brazil,Premium,799.0,Monthly,NetBanking,71.0,13.1,Mobile,Drama,2,1,1.7,0,0,Paid Social,Launch2020,50.0,0.149,780,26.0,678,56.9,799.0,20774.0,No
CUST101725,2021-04-23,2021-11-28,42,Male,India,Premium,799.0,Monthly,Card,8.8,9.0,Gaming Console,Kids,2,1,15.2,0,0,Email,Launch2020,74.6,0.206,1684,56.1,1465,39.1,799.0,44850.53,No
CUST101726,2022-08-23,2024-01-25,43,Female,Mexico,Basic,199.0,Monthly,NetBanking,8.5,6.4,Mobile,Horror,1,1,18.3,1,0,Affiliate,RetentionPush2024,26.2,0.147,1197,39.9,677,27.8,199.0,7940.1,No
CUST101727,2020-02-21,2021-04-06,44,Other,USA,Standard,499.0,Monthly,NetBanking,51.3,7.4,Smart TV,Action,1,1,55.9,0,0,Organic,Launch2020,64.8,0.457,2111,70.4,1701,32.2,499.0,35112.97,No
CUST101728,2023-06-22,2024-06-02,33,Female,Brazil,Basic,199.0,Quarterly,GooglePay,26.8,4.4,Tablet,Sci-Fi,1,1,37.0,0,0,Search Ads,NewSeries2022,37.6,0.03,894,29.8,548,19.1,199.0,5930.2,No
CUST101729,2024-12-15,2025-11-30,27,Female,Brazil,Free Trial,0.0,Yearly,GooglePay,52.2,5.4,Mobile,Drama,1,0,0.0,0,0,Paid Social,NewSeries2022,10.2,0.365,352,11.7,2,23.5,0.0,0.0,No
CUST101730,2023-02-23,2024-11-12,28,Male,India,Free Trial,0.0,Monthly,Paypal,33.9,10.8,Mobile,Documentary,1,1,3.9,0,0,Search Ads,Festive2021,32.9,0.031,1013,33.8,385,46.9,0.0,0.0,Yes
CUST101731,2021-11-02,2023-10-03,56,Female,Australia,Basic,199.0,Monthly,NetBanking,51.7,7.1,Tablet,Romance,1,1,0.5,0,0,Organic,NewSeries2022,55.2,0.112,1491,49.7,791,30.8,199.0,9890.3,Yes
CUST101732,2023-06-03,2023-07-26,17,Female,India,Free Trial,0.0,Monthly,NetBanking,17.4,9.3,Web,Comedy,1,1,9.7,0,0,Referral,RetentionPush2024,73.9,0.033,913,30.4,860,40.4,0.0,0.0,Yes
CUST101733,2021-03-29,2021-09-09,52,Male,India,Free Trial,0.0,Monthly,Paypal,47.3,4.3,Smart TV,Drama,1,1,17.4,0,0,Paid Social,Launch2020,41.8,0.186,1709,57.0,1545,18.7,0.0,0.0,No
CUST101734,2023-08-19,2024-09-20,60,Male,India,Standard,499.0,Quarterly,NetBanking,25.0,9.5,Smart TV,Drama,2,1,0.1,0,0,Search Ads,Launch2020,30.2,0.085,836,27.9,438,41.3,499.0,13905.47,No
CUST101735,2020-05-09,2022-02-19,31,Female,Germany,Premium,799.0,Monthly,NetBanking,49.4,6.4,Mobile,Comedy,2,1,8.9,0,0,Organic,Festive2021,56.4,0.12,2033,67.8,1382,27.8,799.0,54145.57,No
CUST101736,2023-07-25,2023-07-30,63,Male,India,Standard,499.0,Monthly,ApplePay,82.3,7.7,Smart TV,Comedy,1,1,25.7,0,0,Organic,Launch2020,0.5,0.036,861,28.7,856,33.5,499.0,14321.3,No
CUST101737,2024-08-14,2024-11-15,39,Male,India,Premium,799.0,Quarterly,Card,18.9,7.2,Smart TV,Comedy,1,0,0.0,0,0,Paid Social,Launch2020,44.0,0.128,475,15.8,382,31.3,799.0,12650.83,Yes
CUST101738,2022-08-08,2023-01-03,50,Male,Australia,Standard,499.0,Yearly,Paypal,27.9,7.5,Mobile,Action,1,1,13.8,0,0,Email,Launch2020,0.5,0.267,1212,40.4,1064,32.6,499.0,20159.6,No
CUST101739,2023-12-06,2025-04-01,37,Male,India,Standard,499.0,Monthly,ApplePay,32.4,6.7,Mobile,Drama,1,1,7.7,1,0,Affiliate,Festive2021,5.7,0.545,727,24.2,245,29.1,499.0,12092.43,No
CUST101740,2021-09-10,2023-05-17,51,Female,India,Standard,499.0,Monthly,GooglePay,41.5,10.9,Mobile,Sci-Fi,3,1,34.4,0,0,Search Ads,NewSeries2022,11.8,0.067,1544,51.5,930,47.4,499.0,25681.87,No
CUST101741,2023-08-22,2024-11-09,26,Female,India,Basic,199.0,Monthly,UPI,10.8,2.5,Mobile,Romance,1,1,5.6,0,0,Paid Social,Direct,50.1,0.114,833,27.8,388,10.9,199.0,5525.57,Yes
CUST101742,2022-04-16,2022-07-15,70,Female,USA,Premium,799.0,Monthly,UPI,35.7,8.6,Tablet,Drama,1,1,5.7,0,0,Organic,NewSeries2022,30.2,0.305,1326,44.2,1236,37.4,799.0,35315.8,No
CUST101743,2020-08-26,2020-10-30,73,Male,USA,Standard,499.0,Monthly,GooglePay,30.6,5.0,Smart TV,Romance,1,0,0.0,0,0,Referral,SummerSale2023,15.6,0.163,1924,64.1,1859,21.7,499.0,32002.53,Yes
CUST101744,2020-10-13,2021-07-09,61,Male,India,Standard,499.0,Monthly,Card,30.8,4.1,Mobile,Romance,1,1,10.6,0,0,Organic,RetentionPush2024,59.0,0.269,1876,62.5,1607,17.8,499.0,31204.13,Yes
CUST101745,2020-04-02,2020-11-15,44,Female,South Africa,Free Trial,0.0,Yearly,UPI,40.9,13.4,Web,Drama,1,1,9.3,0,0,Paid Social,SummerSale2023,19.2,0.307,2070,69.0,1843,58.2,0.0,0.0,Yes
CUST101746,2020-03-17,2021-03-31,50,Male,Australia,Standard,499.0,Monthly,Card,42.1,4.1,Mobile,Horror,2,1,20.5,1,0,Search Ads,Festive2021,48.1,0.265,2086,69.5,1707,17.8,499.0,34697.13,No
CUST101747,2021-09-15,2021-12-05,63,Male,India,Standard,499.0,Monthly,UPI,41.8,1.5,Gaming Console,Kids,1,0,0.0,1,0,Organic,Festive2021,42.6,0.607,1539,51.3,1458,6.5,499.0,25598.7,Yes
CUST101748,2022-10-05,2024-06-19,69,Female,India,Free Trial,0.0,Monthly,UPI,13.5,9.9,Web,Horror,1,1,1.7,0,0,Referral,Direct,31.0,0.263,1154,38.5,531,43.0,0.0,0.0,Yes
CUST101749,2020-08-25,2020-10-02,30,Male,USA,Free Trial,0.0,Monthly,ApplePay,30.0,5.5,Web,Romance,2,1,10.9,0,0,Email,NewSeries2022,38.1,0.025,1925,64.2,1887,23.9,0.0,0.0,Yes
CUST101750,2020-07-18,2021-08-15,46,Female,Canada,Basic,199.0,Quarterly,UPI,29.2,10.8,Mobile,Romance,2,1,49.5,0,0,Organic,Direct,59.5,0.323,1963,65.4,1570,46.9,199.0,13021.23,Yes
CUST101751,2021-04-25,2022-06-09,57,Male,India,Standard,499.0,Monthly,GooglePay,45.5,0.2,Mobile,Drama,1,1,11.0,0,0,Affiliate,Direct,5.3,0.019,1682,56.1,1272,0.9,499.0,27977.27,Yes
CUST101752,2024-12-22,2025-11-30,56,Male,India,Free Trial,0.0,Monthly,Card,15.7,12.6,Mobile,Comedy,1,1,14.0,2,2,Paid Social,Launch2020,87.5,0.101,345,11.5,2,54.7,0.0,0.0,Yes
CUST101753,2023-01-05,2024-11-06,58,Male,Mexico,Standard,499.0,Monthly,NetBanking,38.9,9.8,Mobile,Documentary,2,1,23.7,0,0,Organic,SummerSale2023,30.5,0.086,1062,35.4,391,42.6,499.0,17664.6,No
CUST101754,2020-10-04,2022-03-21,31,Other,India,Standard,499.0,Monthly,NetBanking,67.2,6.4,Web,Drama,1,1,24.2,0,0,Search Ads,Festive2021,49.0,0.034,1885,62.8,1352,27.8,499.0,31353.83,No
CUST101755,2022-03-06,2022-12-24,25,Female,USA,Basic,199.0,Monthly,NetBanking,18.2,1.8,Mobile,Action,1,1,0.2,0,0,Email,RetentionPush2024,7.6,0.023,1367,45.6,1074,7.8,199.0,9067.77,Yes
CUST101756,2022-07-18,2024-03-20,64,Female,Mexico,Basic,199.0,Monthly,Card,31.6,3.0,Smart TV,Action,1,1,3.3,0,0,Email,SummerSale2023,96.4,0.068,1233,41.1,622,13.0,199.0,8178.9,No
CUST101757,2022-01-29,2022-03-28,47,Female,Canada,Premium,799.0,Monthly,Card,4.7,4.9,Smart TV,Comedy,1,1,23.8,0,0,Referral,RetentionPush2024,10.3,0.232,1403,46.8,1345,21.3,799.0,37366.57,Yes
CUST101758,2023-10-05,2024-04-01,66,Male,India,Premium,799.0,Monthly,NetBanking,35.0,9.1,Mobile,Drama,1,0,0.0,1,0,Paid Social,Direct,42.2,0.046,789,26.3,610,39.5,799.0,21013.7,Yes
CUST101759,2024-03-01,2025-11-30,17,Female,Australia,Free Trial,0.0,Monthly,GooglePay,51.7,4.4,Mobile,Comedy,2,1,12.0,0,0,Organic,RetentionPush2024,65.7,0.702,641,21.4,2,19.1,0.0,0.0,Yes
CUST101760,2023-11-27,2025-04-16,39,Male,India,Premium,799.0,Quarterly,UPI,24.8,0.8,Web,Kids,2,0,0.0,0,0,Search Ads,NewSeries2022,61.8,0.001,736,24.5,230,3.5,799.0,19602.13,No
CUST101761,2023-01-11,2024-04-04,38,Female,Germany,Basic,199.0,Quarterly,NetBanking,53.5,7.7,Mobile,Action,1,0,0.0,0,0,Search Ads,NewSeries2022,61.6,0.168,1056,35.2,607,33.5,199.0,7004.8,Yes
CUST101762,2022-05-08,2022-05-18,17,Male,USA,Basic,199.0,Quarterly,Paypal,62.2,10.0,Mobile,Action,1,1,16.7,2,1,Organic,RetentionPush2024,34.6,0.164,1304,43.5,1294,43.4,199.0,8649.87,No
CUST101763,2023-04-17,2023-11-09,53,Female,Brazil,Free Trial,0.0,Yearly,Card,43.0,13.6,Web,Drama,1,1,0.6,0,0,Paid Social,SummerSale2023,92.7,0.064,960,32.0,754,59.1,0.0,0.0,Yes
CUST101764,2024-02-29,2025-11-30,46,Male,Philippines,Standard,499.0,Monthly,Paypal,24.7,3.9,Smart TV,Romance,2,1,18.3,0,0,Paid Social,NewSeries2022,25.3,0.181,642,21.4,2,16.9,499.0,10678.6,No
CUST101765,2024-01-28,2025-07-11,66,Male,Philippines,Standard,499.0,Yearly,Paypal,45.7,4.2,Smart TV,Romance,2,0,0.0,0,0,Affiliate,SummerSale2023,41.4,0.165,674,22.5,144,18.2,499.0,11210.87,Yes
CUST101766,2020-11-12,2021-08-31,55,Female,Philippines,Free Trial,0.0,Monthly,Card,68.6,0.0,Web,Action,1,0,0.0,0,0,Search Ads,NewSeries2022,31.0,0.233,1846,61.5,1554,0.0,0.0,0.0,Yes
CUST101767,2024-12-18,2025-07-05,41,Male,UK,Standard,499.0,Monthly,NetBanking,8.4,2.4,Web,Drama,2,1,8.1,0,0,Organic,Launch2020,25.1,0.413,349,11.6,150,10.4,499.0,5805.03,No
CUST101768,2022-04-29,2022-06-02,44,Male,USA,Basic,199.0,Monthly,GooglePay,57.2,3.8,Mobile,Romance,1,1,34.2,0,0,Paid Social,Festive2021,68.6,0.021,1313,43.8,1279,16.5,199.0,8709.57,No
CUST101769,2023-09-03,2025-05-08,18,Male,USA,Free Trial,0.0,Monthly,ApplePay,9.2,4.3,Mobile,Horror,3,0,0.0,0,0,Organic,Launch2020,69.6,0.361,821,27.4,208,18.7,0.0,0.0,Yes
CUST101770,2020-07-21,2021-12-25,73,Male,Australia,Free Trial,0.0,Yearly,Paypal,4.6,5.4,Smart TV,Drama,1,1,48.2,0,0,Organic,Launch2020,47.0,0.004,1960,65.3,1438,23.5,0.0,0.0,No
CUST101771,2024-09-03,2025-11-30,29,Female,Mexico,Basic,199.0,Monthly,NetBanking,10.3,8.8,Web,Kids,1,0,0.0,0,0,Search Ads,Festive2021,63.8,0.013,455,15.2,2,38.2,199.0,3018.17,No
CUST101772,2022-09-29,2023-05-24,40,Female,India,Free Trial,0.0,Monthly,ApplePay,34.2,8.5,Smart TV,Action,1,1,14.3,1,0,Organic,NewSeries2022,17.8,0.476,1160,38.7,923,36.9,0.0,0.0,Yes
CUST101773,2023-06-14,2025-03-04,63,Female,Philippines,Standard,499.0,Monthly,Paypal,60.3,5.5,Smart TV,Drama,1,0,0.0,0,0,Email,NewSeries2022,20.1,0.245,902,30.1,273,23.9,499.0,15003.27,No
CUST101774,2022-04-15,2022-10-05,16,Female,Brazil,Standard,499.0,Monthly,NetBanking,5.2,7.0,Smart TV,Romance,2,1,19.5,0,0,Referral,Launch2020,0.5,0.206,1327,44.2,1154,30.4,499.0,22072.43,Yes
CUST101775,2021-07-26,2023-06-16,68,Male,South Africa,Free Trial,0.0,Monthly,Paypal,54.8,2.9,Mobile,Drama,1,1,8.9,0,0,Referral,NewSeries2022,0.5,0.146,1590,53.0,900,12.6,0.0,0.0,Yes
CUST101776,2020-03-08,2020-04-13,18,Female,Mexico,Free Trial,0.0,Monthly,NetBanking,31.9,5.3,Web,Romance,1,1,67.1,0,0,Referral,RetentionPush2024,78.6,0.303,2095,69.8,2059,23.0,0.0,0.0,Yes
CUST101777,2023-11-14,2024-11-16,69,Male,India,Standard,499.0,Monthly,GooglePay,12.9,3.1,Mobile,Comedy,2,0,0.0,1,0,Search Ads,RetentionPush2024,39.5,0.261,749,25.0,381,13.5,499.0,12458.37,Yes
CUST101778,2022-01-28,2022-09-29,41,Male,India,Basic,199.0,Yearly,UPI,46.8,4.8,Web,Documentary,1,1,18.4,0,0,Organic,NewSeries2022,61.3,0.084,1404,46.8,1160,20.9,199.0,9313.2,No
CUST101779,2021-03-20,2023-01-19,33,Female,India,Basic,199.0,Monthly,UPI,25.5,12.6,Smart TV,Drama,2,1,2.2,0,0,Paid Social,RetentionPush2024,47.5,0.137,1718,57.3,1048,54.7,199.0,11396.07,No
CUST101780,2022-06-27,2022-06-27,24,Male,India,Standard,499.0,Monthly,Card,80.2,7.4,Smart TV,Action,4,0,0.0,0,0,Paid Social,Festive2021,63.1,0.132,1254,41.8,1254,32.2,499.0,20858.2,Yes
CUST101781,2022-06-29,2022-12-07,53,Female,Canada,Basic,199.0,Quarterly,ApplePay,45.0,5.2,Mobile,Drama,1,0,0.0,0,0,Paid Social,Launch2020,58.6,0.114,1252,41.7,1091,22.6,199.0,8304.93,Yes
CUST101782,2021-04-28,2021-07-25,38,Male,Brazil,Standard,499.0,Yearly,Paypal,36.1,8.4,Mobile,Action,2,1,10.3,2,0,Paid Social,NewSeries2022,0.5,0.229,1679,56.0,1591,36.5,499.0,27927.37,No
CUST101783,2024-10-17,2025-07-26,36,Female,Philippines,Basic,199.0,Monthly,Paypal,48.0,5.8,Web,Comedy,1,1,5.5,0,0,Paid Social,Direct,68.0,0.333,411,13.7,129,25.2,199.0,2726.3,Yes
CUST101784,2022-01-12,2023-02-25,72,Female,Canada,Standard,499.0,Monthly,NetBanking,61.9,12.1,Mobile,Drama,4,1,6.9,0,0,Search Ads,Launch2020,54.8,0.622,1420,47.3,1011,52.6,499.0,23619.33,No
CUST101785,2020-07-22,2021-07-18,16,Female,India,Basic,199.0,Yearly,ApplePay,63.8,8.1,Mobile,Drama,1,0,0.0,0,0,Organic,Festive2021,0.5,0.107,1959,65.3,1598,35.2,199.0,12994.7,Yes
CUST101786,2023-11-05,2025-09-20,36,Female,India,Premium,799.0,Monthly,Paypal,53.6,3.5,Mobile,Romance,4,1,0.7,0,0,Paid Social,Launch2020,53.7,0.24,758,25.3,73,15.2,799.0,20188.07,No
CUST101787,2022-01-22,2023-03-02,42,Female,India,Basic,199.0,Monthly,ApplePay,62.5,11.0,Mobile,Kids,1,1,13.1,2,1,Email,NewSeries2022,0.5,0.166,1410,47.0,1006,47.8,199.0,9353.0,No
CUST101788,2023-01-20,2024-03-10,57,Male,USA,Standard,499.0,Monthly,ApplePay,59.1,8.9,Mobile,Drama,2,1,12.6,1,0,Paid Social,Festive2021,76.2,0.04,1047,34.9,632,38.7,499.0,17415.1,No
CUST101789,2023-08-13,2025-04-04,74,Female,UK,Free Trial,0.0,Yearly,UPI,53.2,8.4,Mobile,Action,1,1,40.2,0,0,Search Ads,Direct,58.7,0.073,842,28.1,242,36.5,0.0,0.0,Yes
CUST101790,2022-01-04,2022-07-28,21,Male,India,Premium,799.0,Yearly,Paypal,27.1,9.5,Smart TV,Kids,1,1,1.7,0,0,Search Ads,Festive2021,43.9,0.378,1428,47.6,1223,41.3,799.0,38032.4,Yes
CUST101791,2020-05-04,2021-10-16,70,Female,India,Basic,199.0,Yearly,Paypal,60.1,9.2,Smart TV,Horror,2,1,0.4,0,0,Paid Social,RetentionPush2024,46.7,0.33,2038,67.9,1508,40.0,199.0,13518.73,No
CUST101792,2022-03-26,2022-04-10,59,Female,India,Basic,199.0,Monthly,Card,26.4,8.5,Web,Drama,2,1,1.7,0,0,Organic,NewSeries2022,4.4,0.381,1347,44.9,1332,36.9,199.0,8935.1,Yes
